LGL,RGL,LTA,RTA,LBF,RBF,LRF,RRF,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
-4541.92,-1277.7,-1056.12,629.38,-1243.65,-1861.95,79.49,-867.63,,,,,
-4540.61,-1319.56,-1055.92,630.02,-1243.8,-1861.5,79.62,-867.64,,,,,
-4544.89,-1369.52,-1055.98,632.97,-1244.12,-1860.95,79.55,-867.7,,,,,
-4550.94,-1409.17,-1056.35,637.0,-1244.42,-1860.36,79.21,-867.89,,,,,
-4554.49,-1426.13,-1057.15,640.15,-1244.54,-1859.74,78.71,-868.18,,,,,
-4553.6,-1419.47,-1058.43,640.7,-1244.43,-1859.06,78.26,-868.39,,,,,
-4549.8,-1398.67,-1060.15,638.03,-1244.18,-1858.3,78.02,-868.35,,,,,
-4546.92,-1377.14,-1062.04,633.0,-1243.89,-1857.45,78.06,-867.92,,,,,
-4548.33,-1364.16,-1063.67,627.62,-1243.68,-1856.54,78.24,-867.09,,,,,
-4554.58,-1359.89,-1064.55,624.13,-1243.53,-1855.63,78.39,-865.96,,,,,
-4562.73,-1356.45,-1064.35,623.88,-1243.37,-1854.82,78.32,-864.7,,,,,
-4568.16,-1344.03,-1063.14,626.67,-1243.09,-1854.17,78.02,-863.45,,,,,
-4567.43,-1318.32,-1061.39,630.85,-1242.61,-1853.73,77.65,-862.32,,,,,
-4560.79,-1284.66,-1059.84,634.17,-1241.95,-1853.49,77.43,-861.33,,,,,
-4552.29,-1256.03,-1059.25,635.01,-1241.2,-1853.4,77.55,-860.48,,,,,
-4547.73,-1246.12,-1060.03,633.29,-1240.5,-1853.4,78.02,-859.77,,,,,
-4551.24,-1261.12,-1062.05,630.55,-1239.98,-1853.42,78.71,-859.2,,,,,
-4562.68,-1295.28,-1064.69,629.19,-1239.67,-1853.43,79.36,-858.82,,,,,
-4577.28,-1332.92,-1067.08,631.05,-1239.55,-1853.39,79.76,-858.62,,,,,
-4587.86,-1356.16,-1068.49,636.29,-1239.54,-1853.3,79.86,-858.56,,,,,
-4588.36,-1354.07,-1068.65,642.96,-1239.59,-1853.16,79.75,-858.56,,,,,
-4576.82,-1328.42,-1067.85,647.71,-1239.69,-1853.0,79.65,-858.54,,,,,
-4556.26,-1292.78,-1066.75,647.36,-1239.88,-1852.84,79.71,-858.43,,,,,
-4533.14,-1265.42,-1066.1,640.5,-1240.24,-1852.74,79.98,-858.22,,,,,
-4514.39,-1259.94,-1066.29,628.3,-1240.82,-1852.73,80.34,-857.96,,,,,
-4504.75,-1278.57,-1067.21,614.31,-1241.6,-1852.82,80.58,-857.69,,,,,
-4505.52,-1311.66,-1068.33,602.96,-1242.5,-1852.99,80.52,-857.46,,,,,
-4515.23,-1343.35,-1068.93,597.81,-1243.37,-1853.18,80.11,-857.24,,,,,
-4531.2,-1360.1,-1068.54,600.13,-1244.09,-1853.32,79.46,-857.0,,,,,
-4550.92,-1357.42,-1067.17,608.54,-1244.59,-1853.38,78.74,-856.72,,,,,
-4572.4,-1341.28,-1065.3,619.8,-1244.86,-1853.36,78.14,-856.44,,,,,
-4593.55,-1323.82,-1063.64,630.32,-1244.97,-1853.32,77.73,-856.22,,,,,
-4611.6,-1316.19,-1062.79,637.63,-1245.0,-1853.37,77.49,-856.15,,,,,
-4623.26,-1322.52,-1062.9,641.06,-1245.01,-1853.57,77.29,-856.27,,,,,
-4626.05,-1338.3,-1063.65,641.62,-1244.99,-1853.91,77.05,-856.57,,,,,
-4619.87,-1353.74,-1064.42,641.05,-1244.91,-1854.33,76.72,-856.96,,,,,
-4607.88,-1359.78,-1064.67,640.85,-1244.7,-1854.73,76.39,-857.36,,,,,
-4595.51,-1353.24,-1064.29,641.62,-1244.34,-1855.02,76.16,-857.68,,,,,
-4588.02,-1338.21,-1063.67,643.1,-1243.83,-1855.19,76.12,-857.94,,,,,
-4587.66,-1323.21,-1063.5,644.58,-1243.25,-1855.3,76.3,-858.16,,,,,
-4592.22,-1316.04,-1064.39,645.5,-1242.7,-1855.48,76.63,-858.41,,,,,
-4596.0,-1319.46,-1066.47,645.77,-1242.24,-1855.85,77.01,-858.7,,,,,
-4592.9,-1330.03,-1069.17,645.69,-1241.89,-1856.43,77.32,-858.96,,,,,
-4580.05,-1340.68,-1071.44,645.63,-1241.61,-1857.17,77.53,-859.09,,,,,
-4559.87,-1345.07,-1072.2,645.75,-1241.31,-1857.9,77.63,-858.97,,,,,
-4539.26,-1341.24,-1070.85,646.03,-1240.94,-1858.47,77.69,-858.56,,,,,
-4526.05,-1332.4,-1067.64,646.37,-1240.47,-1858.8,77.73,-857.91,,,,,
-4524.76,-1324.58,-1063.65,646.96,-1240.0,-1858.95,77.78,-857.11,,,,,
-4533.89,-1322.79,-1060.3,648.26,-1239.64,-1859.03,77.86,-856.28,,,,,
-4546.53,-1328.0,-1058.83,650.78,-1239.5,-1859.23,77.95,-855.5,,,,,
-4553.98,-1336.76,-1059.66,654.76,-1239.64,-1859.64,78.06,-854.77,,,,,
-4550.66,-1343.43,-1062.33,659.82,-1239.99,-1860.23,78.18,-854.03,,,,,
-4537.32,-1343.76,-1065.62,665.0,-1240.44,-1860.87,78.29,-853.25,,,,,
-4520.99,-1337.39,-1068.17,669.24,-1240.83,-1861.35,78.35,-852.42,,,,,
-4511.26,-1328.07,-1069.08,671.83,-1241.06,-1861.54,78.3,-851.63,,,,,
-4515.18,-1321.4,-1068.2,672.77,-1241.11,-1861.37,78.13,-850.99,,,,,
-4533.24,-1321.52,-1066.19,672.7,-1241.06,-1860.93,77.84,-850.6,,,,,
-4558.89,-1328.76,-1064.1,672.38,-1241.04,-1860.38,77.5,-850.47,,,,,
-4581.74,-1339.48,-1062.86,672.13,-1241.16,-1859.85,77.23,-850.54,,,,,
-4592.78,-1348.12,-1062.89,671.58,-1241.45,-1859.42,77.12,-850.68,,,,,
-4588.76,-1350.25,-1064.03,669.93,-1241.87,-1859.07,77.22,-850.78,,,,,
-4573.55,-1344.82,-1065.67,666.57,-1242.36,-1858.72,77.52,-850.83,,,,,
-4555.67,-1334.56,-1067.18,661.81,-1242.85,-1858.27,77.96,-850.89,,,,,
-4543.66,-1324.39,-1068.19,656.99,-1243.33,-1857.72,78.45,-851.11,,,,,
-4541.73,-1318.96,-1068.7,654.06,-1243.86,-1857.1,78.96,-851.61,,,,,
-4548.07,-1320.66,-1068.98,654.54,-1244.5,-1856.55,79.46,-852.46,,,,,
-4556.53,-1328.98,-1069.27,658.57,-1245.27,-1856.16,79.93,-853.56,,,,,
-4560.53,-1341.44,-1069.6,664.54,-1246.12,-1856.02,80.33,-854.76,,,,,
-4556.9,-1354.99,-1069.74,669.65,-1246.9,-1856.12,80.57,-855.84,,,,,
-4547.5,-1367.19,-1069.38,671.24,-1247.47,-1856.43,80.55,-856.62,,,,,
-4537.92,-1376.44,-1068.39,668.07,-1247.72,-1856.89,80.21,-857.01,,,,,
-4534.12,-1381.52,-1066.99,661.13,-1247.63,-1857.46,79.59,-857.02,,,,,
-4538.97,-1381.14,-1065.73,653.18,-1247.32,-1858.11,78.83,-856.75,,,,,
-4550.8,-1374.11,-1065.27,647.5,-1246.96,-1858.82,78.15,-856.35,,,,,
-4564.39,-1360.24,-1066.03,646.26,-1246.69,-1859.55,77.73,-855.95,,,,,
-4573.97,-1341.38,-1067.94,649.5,-1246.6,-1860.2,77.66,-855.66,,,,,
-4576.18,-1321.8,-1070.42,655.13,-1246.65,-1860.69,77.86,-855.54,,,,,
-4571.61,-1307.1,-1072.63,660.09,-1246.73,-1860.97,78.11,-855.6,,,,,
-4564.03,-1302.1,-1073.78,661.91,-1246.73,-1861.04,78.23,-855.76,,,,,
-4558.09,-1308.45,-1073.53,660.02,-1246.59,-1860.96,78.08,-855.97,,,,,
-4556.84,-1323.37,-1072.13,655.94,-1246.35,-1860.86,77.72,-856.13,,,,,
-4560.43,-1340.28,-1070.25,652.43,-1246.12,-1860.81,77.32,-856.2,,,,,
-4566.58,-1351.28,-1068.74,652.07,-1246.0,-1860.86,77.1,-856.2,,,,,
-4572.21,-1350.54,-1068.23,655.94,-1246.06,-1860.95,77.19,-856.18,,,,,
-4575.23,-1336.82,-1068.89,663.19,-1246.28,-1861.0,77.57,-856.24,,,,,
-4575.36,-1314.13,-1070.42,671.59,-1246.6,-1860.93,78.08,-856.46,,,,,
-4573.78,-1290.12,-1072.24,678.69,-1246.91,-1860.69,78.48,-856.84,,,,,
-4571.99,-1272.94,-1073.72,682.98,-1247.17,-1860.32,78.57,-857.33,,,,,
-4570.71,-1268.07,-1074.46,684.34,-1247.37,-1859.92,78.31,-857.8,,,,,
-4569.62,-1276.43,-1074.35,683.67,-1247.56,-1859.54,77.8,-858.13,,,,,
-4567.89,-1294.48,-1073.57,682.02,-1247.82,-1859.2,77.22,-858.23,,,,,
-4565.05,-1316.09,-1072.39,679.8,-1248.16,-1858.85,76.77,-858.11,,,,,
-4561.54,-1335.03,-1071.1,676.61,-1248.55,-1858.4,76.58,-857.84,,,,,
-4558.49,-1347.07,-1069.85,671.73,-1248.92,-1857.76,76.64,-857.53,,,,,
-4556.96,-1350.98,-1068.71,665.03,-1249.21,-1856.94,76.87,-857.25,,,,,
-4557.23,-1348.16,-1067.68,657.58,-1249.36,-1856.05,77.18,-857.04,,,,,
-4558.55,-1341.61,-1066.76,651.63,-1249.42,-1855.24,77.45,-856.87,,,,,
-4559.65,-1334.79,-1066.02,649.75,-1249.45,-1854.65,77.63,-856.73,,,,,
-4559.56,-1330.78,-1065.52,653.57,-1249.57,-1854.31,77.69,-856.64,,,,,
-4558.18,-1331.77,-1065.31,662.85,-1249.85,-1854.13,77.63,-856.67,,,,,
-4556.13,-1338.74,-1065.41,675.32,-1250.29,-1853.94,77.46,-856.89,,,,,
-4554.12,-1351.17,-1065.76,687.44,-1250.85,-1853.52,77.24,-857.34,,,,,
-4552.31,-1366.74,-1066.24,695.8,-1251.43,-1852.73,77.04,-857.98,,,,,
-4550.15,-1381.43,-1066.77,698.47,-1251.91,-1851.6,76.96,-858.66,,,,,
-4547.07,-1390.38,-1067.28,695.61,-1252.24,-1850.25,77.08,-859.21,,,,,
-4543.52,-1389.37,-1067.74,689.14,-1252.38,-1848.95,77.43,-859.5,,,,,
-4541.56,-1376.61,-1068.17,681.67,-1252.35,-1847.89,77.95,-859.51,,,,,
-4544.36,-1353.88,-1068.61,675.3,-1252.21,-1847.21,78.51,-859.36,,,,,
-4554.63,-1326.52,-1069.06,670.87,-1252.02,-1846.88,78.98,-859.2,,,,,
-4572.63,-1301.82,-1069.52,667.89,-1251.81,-1846.73,79.23,-859.18,,,,,
-4595.0,-1286.48,-1069.91,665.24,-1251.59,-1846.55,79.27,-859.31,,,,,
-4615.28,-1284.08,-1070.16,662.06,-1251.34,-1846.16,79.16,-859.49,,,,,
-4626.24,-1293.77,-1070.23,658.31,-1251.01,-1845.5,79.0,-859.55,,,,,
-4622.95,-1310.78,-1070.08,654.8,-1250.56,-1844.64,78.89,-859.34,,,,,
-4605.21,-1328.49,-1069.78,652.67,-1249.97,-1843.72,78.86,-858.88,,,,,
-4578.02,-1341.2,-1069.43,652.63,-1249.25,-1842.93,78.86,-858.32,,,,,
-4549.69,-1346.25,-1069.1,654.54,-1248.44,-1842.37,78.85,-857.91,,,,,
-4528.45,-1344.57,-1068.84,657.41,-1247.58,-1842.05,78.78,-857.86,,,,,
-4519.26,-1339.51,-1068.58,659.89,-1246.75,-1841.87,78.67,-858.24,,,,,
-4522.1,-1334.75,-1068.19,660.99,-1245.99,-1841.72,78.56,-858.91,,,,,
-4532.65,-1332.34,-1067.53,660.45,-1245.36,-1841.49,78.49,-859.6,,,,,
-4544.75,-1331.9,-1066.6,658.81,-1244.9,-1841.17,78.45,-860.04,,,,,
-4553.26,-1331.34,-1065.55,656.94,-1244.65,-1840.83,78.4,-860.1,,,,,
-4556.07,-1328.48,-1064.71,655.5,-1244.65,-1840.6,78.3,-859.81,,,,,
-4554.29,-1322.66,-1064.39,654.57,-1244.87,-1840.57,78.12,-859.41,,,,,
-4550.96,-1315.39,-1064.75,653.69,-1245.26,-1840.76,77.97,-859.16,,,,,
-4549.15,-1309.62,-1065.64,652.31,-1245.74,-1841.06,77.94,-859.24,,,,,
-4550.49,-1308.11,-1066.54,650.22,-1246.15,-1841.3,78.14,-859.65,,,,,
-4554.76,-1311.88,-1066.83,647.92,-1246.39,-1841.3,78.58,-860.22,,,,,
-4560.46,-1319.46,-1066.02,646.41,-1246.38,-1840.96,79.16,-860.72,,,,,
-4565.75,-1327.56,-1064.1,646.77,-1246.13,-1840.27,79.7,-860.99,,,,,
-4569.17,-1332.68,-1061.63,649.57,-1245.73,-1839.38,80.03,-860.99,,,,,
-4569.95,-1332.83,-1059.63,654.51,-1245.34,-1838.47,80.09,-860.85,,,,,
-4567.92,-1328.48,-1059.12,660.53,-1245.1,-1837.73,79.99,-860.79,,,,,
-4563.49,-1322.2,-1060.71,666.27,-1245.1,-1837.26,79.88,-860.97,,,,,
-4557.82,-1317.28,-1064.2,670.6,-1245.36,-1837.09,79.94,-861.41,,,,,
-4552.96,-1316.1,-1068.63,673.01,-1245.84,-1837.14,80.2,-861.98,,,,,
-4551.51,-1319.05,-1072.54,673.58,-1246.44,-1837.32,80.57,-862.48,,,,,
-4555.68,-1324.52,-1074.62,672.65,-1247.1,-1837.55,80.88,-862.67,,,,,
-4565.93,-1329.95,-1074.24,670.44,-1247.79,-1837.79,80.97,-862.46,,,,,
-4579.96,-1333.12,-1071.66,666.85,-1248.52,-1838.04,80.86,-861.91,,,,,
-4592.9,-1333.23,-1067.97,661.71,-1249.28,-1838.29,80.71,-861.2,,,,,
-4599.02,-1331.04,-1064.55,655.2,-1250.04,-1838.52,80.75,-860.57,,,,,
-4594.39,-1328.23,-1062.55,648.21,-1250.73,-1838.67,81.15,-860.21,,,,,
-4579.22,-1326.36,-1062.41,642.3,-1251.23,-1838.69,81.9,-860.2,,,,,
-4558.49,-1326.13,-1063.82,639.17,-1251.48,-1838.53,82.79,-860.46,,,,,
-4540.23,-1327.19,-1065.92,639.91,-1251.47,-1838.21,83.51,-860.86,,,,,
-4531.98,-1328.59,-1067.77,644.27,-1251.26,-1837.77,83.83,-861.23,,,,,
-4537.19,-1329.42,-1068.72,650.62,-1250.97,-1837.26,83.66,-861.47,,,,,
-4553.29,-1329.34,-1068.61,656.58,-1250.7,-1836.7,83.13,-861.55,,,,,
-4572.75,-1328.63,-1067.67,660.1,-1250.46,-1836.04,82.48,-861.54,,,,,
-4586.57,-1327.89,-1066.33,660.44,-1250.21,-1835.26,81.9,-861.53,,,,,
-4588.64,-1327.53,-1064.98,658.52,-1249.85,-1834.32,81.44,-861.6,,,,,
-4578.64,-1327.58,-1063.81,656.37,-1249.31,-1833.29,81.0,-861.77,,,,,
-4562.03,-1327.72,-1062.9,655.99,-1248.57,-1832.31,80.44,-861.97,,,,,
-4547.06,-1327.63,-1062.3,658.12,-1247.71,-1831.52,79.73,-862.08,,,,,
-4540.49,-1327.31,-1062.1,661.77,-1246.88,-1831.06,78.99,-861.97,,,,,
-4544.14,-1327.1,-1062.39,664.7,-1246.2,-1830.94,78.47,-861.59,,,,,
-4554.33,-1327.5,-1063.17,664.65,-1245.77,-1831.04,78.42,-860.96,,,,,
-4564.1,-1328.84,-1064.23,660.79,-1245.56,-1831.19,78.86,-860.23,,,,,
-4567.19,-1330.99,-1065.15,654.37,-1245.5,-1831.2,79.61,-859.61,,,,,
-4561.39,-1333.41,-1065.48,648.27,-1245.48,-1831.0,80.3,-859.28,,,,,
-4549.49,-1335.33,-1064.9,645.54,-1245.4,-1830.68,80.61,-859.34,,,,,
-4537.48,-1336.13,-1063.48,647.76,-1245.23,-1830.41,80.45,-859.72,,,,,
-4531.09,-1335.57,-1061.61,654.03,-1244.98,-1830.4,80.05,-860.27,,,,,
-4532.68,-1333.84,-1059.91,661.31,-1244.7,-1830.74,79.77,-860.74,,,,,
-4540.21,-1331.53,-1058.9,665.94,-1244.43,-1831.38,79.93,-860.94,,,,,
-4548.73,-1329.44,-1058.8,665.55,-1244.2,-1832.11,80.58,-860.79,,,,,
-4553.46,-1328.47,-1059.48,660.47,-1244.06,-1832.69,81.37,-860.36,,,,,
-4552.46,-1329.4,-1060.54,653.66,-1244.07,-1832.91,81.8,-859.79,,,,,
-4547.53,-1332.65,-1061.56,649.23,-1244.25,-1832.75,81.46,-859.29,,,,,
-4542.81,-1337.93,-1062.29,650.35,-1244.61,-1832.34,80.32,-858.96,,,,,
-4542.15,-1343.99,-1062.69,657.48,-1245.07,-1831.92,78.8,-858.81,,,,,
-4546.77,-1348.68,-1062.86,668.11,-1245.48,-1831.69,77.58,-858.72,,,,,
-4554.71,-1349.48,-1062.84,677.92,-1245.69,-1831.78,77.23,-858.56,,,,,
-4562.21,-1344.54,-1062.6,683.0,-1245.61,-1832.13,77.86,-858.2,,,,,
-4566.07,-1333.71,-1061.99,681.77,-1245.3,-1832.59,79.02,-857.61,,,,,
-4565.55,-1319.12,-1060.96,675.71,-1244.95,-1832.97,79.88,-856.88,,,,,
-4562.47,-1304.87,-1059.69,668.48,-1244.86,-1833.12,79.68,-856.15,,,,,
-4559.73,-1295.68,-1058.58,663.97,-1245.21,-1832.99,78.18,-855.6,,,,,
-4559.11,-1295.11,-1058.09,664.32,-1246.02,-1832.63,75.82,-855.35,,,,,
-4559.91,-1304.13,-1058.47,668.94,-1247.04,-1832.16,73.62,-855.43,,,,,
-4559.51,-1320.66,-1059.53,675.0,-1247.84,-1831.71,72.64,-855.81,,,,,
-4555.39,-1340.54,-1060.71,679.02,-1248.01,-1831.39,73.49,-856.39,,,,,
-4547.51,-1359.18,-1061.28,678.67,-1247.31,-1831.29,75.95,-857.06,,,,,
-4539.37,-1373.32,-1060.77,673.76,-1245.89,-1831.45,79.04,-857.67,,,,,
-4536.82,-1381.81,-1059.3,665.95,-1244.19,-1831.89,81.46,-858.12,,,,,
-4545.02,-1385.26,-1057.62,657.58,-1242.8,-1832.55,82.15,-858.33,,,,,
-4565.19,-1384.79,-1056.76,650.31,-1242.23,-1833.32,80.76,-858.27,,,,,
-4592.97,-1380.88,-1057.58,644.46,-1242.69,-1834.02,77.77,-858.0,,,,,
-4619.51,-1373.02,-1060.21,639.42,-1244.05,-1834.49,74.19,-857.64,,,,,
-4635.05,-1360.52,-1063.96,634.65,-1245.89,-1834.59,71.09,-857.37,,,,,
-4633.18,-1343.85,-1067.56,630.75,-1247.77,-1834.31,69.14,-857.34,,,,,
-4613.78,-1325.55,-1069.67,629.56,-1249.38,-1833.78,68.42,-857.65,,,,,
-4583.17,-1309.9,-1069.55,633.29,-1250.63,-1833.19,68.56,-858.25,,,,,
-4551.33,-1301.21,-1067.32,643.08,-1251.61,-1832.72,69.1,-859.03,,,,,
-4527.67,-1301.56,-1063.91,657.85,-1252.48,-1832.48,69.81,-859.78,,,,,
-4517.4,-1309.34,-1060.57,674.21,-1253.27,-1832.4,70.81,-860.35,,,,,
-4520.07,-1319.54,-1058.33,687.65,-1253.89,-1832.3,72.47,-860.66,,,,,
-4530.77,-1326.0,-1057.55,694.48,-1254.16,-1831.99,75.03,-860.73,,,,,
-4543.0,-1324.46,-1057.86,693.47,-1253.98,-1831.36,78.34,-860.63,,,,,
-4551.71,-1314.88,-1058.46,686.36,-1253.43,-1830.44,81.78,-860.44,,,,,
-4554.97,-1301.58,-1058.57,677.02,-1252.83,-1829.43,84.45,-860.16,,,,,
-4553.83,-1291.0,-1057.77,669.52,-1252.55,-1828.56,85.57,-859.76,,,,,
-4550.77,-1288.2,-1056.17,666.39,-1252.9,-1828.03,84.84,-859.16,,,,,
-4548.03,-1293.94,-1054.25,667.68,-1253.95,-1827.87,82.62,-858.36,,,,,
-4546.57,-1304.01,-1052.57,671.43,-1255.48,-1827.95,79.77,-857.44,,,,,
-4546.25,-1311.38,-1051.56,675.06,-1257.06,-1828.06,77.29,-856.6,,,,,
-4546.58,-1310.0,-1051.34,676.9,-1258.29,-1828.02,75.92,-856.07,,,,,
-4547.53,-1298.28,-1051.8,676.94,-1258.96,-1827.78,75.83,-856.02,,,,,
-4549.66,-1280.33,-1052.66,676.53,-1259.1,-1827.47,76.68,-856.51,,,,,
-4553.58,-1264.13,-1053.59,677.31,-1258.95,-1827.28,77.86,-857.45,,,,,
-4559.24,-1257.63,-1054.2,679.92,-1258.82,-1827.41,78.78,-858.65,,,,,
-4565.57,-1264.75,-1054.13,683.59,-1258.89,-1827.93,79.21,-859.92,,,,,
-4570.85,-1283.42,-1053.04,686.44,-1259.14,-1828.73,79.31,-861.13,,,,,
-4573.54,-1306.67,-1050.81,686.62,-1259.42,-1829.6,79.46,-862.22,,,,,
-4573.09,-1326.13,-1047.64,683.35,-1259.52,-1830.3,80.0,-863.19,,,,,
-4570.15,-1336.05,-1044.16,677.36,-1259.35,-1830.7,81.05,-864.04,,,,,
-4566.19,-1335.67,-1041.26,670.49,-1258.96,-1830.8,82.36,-864.7,,,,,
-4562.66,-1328.9,-1039.8,664.77,-1258.56,-1830.74,83.49,-865.08,,,,,
-4560.44,-1321.57,-1040.22,661.44,-1258.34,-1830.7,83.96,-865.07,,,,,
-4559.7,-1318.02,-1042.33,660.6,-1258.44,-1830.79,83.53,-864.68,,,,,
-4560.25,-1318.93,-1045.37,661.59,-1258.83,-1831.01,82.23,-864.01,,,,,
-4561.95,-1321.49,-1048.34,663.64,-1259.37,-1831.24,80.4,-863.3,,,,,
-4564.72,-1321.64,-1050.47,666.51,-1259.86,-1831.32,78.45,-862.76,,,,,
-4568.08,-1316.96,-1051.59,670.52,-1260.14,-1831.07,76.76,-862.56,,,,,
-4570.55,-1308.43,-1052.1,676.07,-1260.17,-1830.45,75.55,-862.7,,,,,
-4569.71,-1299.95,-1052.72,682.91,-1259.94,-1829.5,74.87,-863.02,,,,,
-4563.02,-1296.18,-1053.93,689.84,-1259.51,-1828.35,74.68,-863.33,,,,,
-4549.46,-1299.74,-1055.65,694.97,-1258.93,-1827.14,74.9,-863.49,,,,,
-4530.86,-1309.66,-1057.26,696.57,-1258.25,-1826.01,75.48,-863.52,,,,,
-4512.16,-1321.76,-1057.88,694.08,-1257.55,-1825.03,76.37,-863.57,,,,,
-4499.93,-1330.94,-1056.99,688.53,-1256.96,-1824.24,77.43,-863.84,,,,,
-4499.59,-1333.78,-1054.79,682.25,-1256.66,-1823.65,78.43,-864.49,,,,,
-4512.62,-1330.27,-1052.22,677.84,-1256.8,-1823.26,79.05,-865.47,,,,,
-4535.34,-1323.54,-1050.53,677.0,-1257.45,-1823.08,78.93,-866.57,,,,,
-4560.05,-1317.95,-1050.62,679.79,-1258.55,-1823.11,77.89,-867.48,,,,,
-4578.26,-1316.66,-1052.53,684.64,-1259.87,-1823.36,75.98,-867.94,,,,,
-4584.46,-1320.04,-1055.36,689.19,-1261.15,-1823.77,73.51,-867.81,,,,,
-4578.43,-1325.75,-1057.71,691.44,-1262.11,-1824.26,71.03,-867.2,,,,,
-4565.0,-1330.28,-1058.36,690.58,-1262.61,-1824.7,69.15,-866.36,,,,,
-4551.24,-1331.01,-1056.97,687.22,-1262.64,-1824.98,68.36,-865.55,,,,,
-4542.77,-1327.57,-1054.23,682.94,-1262.3,-1824.97,68.89,-864.96,,,,,
-4541.16,-1321.87,-1051.53,679.42,-1261.71,-1824.59,70.63,-864.62,,,,,
-4543.97,-1316.83,-1050.32,677.75,-1260.98,-1823.85,73.17,-864.41,,,,,
-4547.2,-1314.76,-1051.32,678.1,-1260.2,-1822.83,75.88,-864.21,,,,,
-4548.62,-1316.17,-1054.26,679.9,-1259.43,-1821.69,78.09,-863.94,,,,,
-4549.64,-1319.8,-1058.01,682.24,-1258.79,-1820.62,79.24,-863.66,,,,,
-4554.48,-1323.57,-1061.21,684.34,-1258.42,-1819.82,79.08,-863.5,,,,,
-4566.78,-1325.84,-1062.88,685.67,-1258.43,-1819.4,77.73,-863.61,,,,,
-4585.83,-1326.21,-1062.85,685.98,-1258.84,-1819.36,75.66,-864.03,,,,,
-4604.9,-1325.47,-1061.72,685.09,-1259.55,-1819.59,73.62,-864.64,,,,,
-4613.39,-1324.83,-1060.44,682.91,-1260.32,-1819.93,72.37,-865.19,,,,,
-4602.24,-1324.99,-1059.77,679.4,-1260.92,-1820.21,72.42,-865.42,,,,,
-4569.93,-1325.68,-1059.98,674.8,-1261.2,-1820.36,73.83,-865.19,,,,,
-4525.59,-1325.94,-1060.79,669.62,-1261.23,-1820.39,76.09,-864.56,,,,,
-4486.92,-1324.86,-1061.69,664.62,-1261.24,-1820.4,78.31,-863.82,,,,,
-4473.1,-1322.33,-1062.33,660.6,-1261.52,-1820.49,79.48,-863.32,,,,,
-4495.76,-1319.3,-1062.73,658.19,-1262.24,-1820.73,78.95,-863.38,,,,,
-4552.36,-1317.29,-1063.27,657.67,-1263.33,-1821.14,76.71,-864.08,,,,,
-4625.72,-1317.56,-1064.41,658.96,-1264.47,-1821.66,73.48,-865.27,,,,,
-4690.27,-1320.21,-1066.4,661.68,-1265.24,-1822.24,70.5,-866.55,,,,,
-4722.69,-1323.98,-1069.04,665.16,-1265.27,-1822.86,69.05,-867.51,,,,,
-4711.78,-1326.79,-1071.78,668.53,-1264.44,-1823.55,69.97,-867.78,,,,,
-4663.09,-1326.76,-1073.89,670.78,-1262.95,-1824.39,73.23,-867.3,,,,,
-4596.02,-1323.4,-1074.78,670.97,-1261.24,-1825.39,78.01,-866.2,,,,,
-4534.84,-1318.16,-1074.22,668.63,-1259.78,-1826.49,82.92,-864.86,,,,,
-4498.11,-1314.04,-1072.35,664.07,-1258.9,-1827.53,86.57,-863.68,,,,,
-4491.42,-1314.43,-1069.62,658.52,-1258.67,-1828.3,88.08,-862.93,,,,,
-4506.81,-1321.32,-1066.64,653.9,-1258.91,-1828.66,87.32,-862.72,,,,,
-4528.58,-1333.93,-1064.03,652.0,-1259.35,-1828.56,84.85,-862.93,,,,,
-4542.14,-1348.38,-1062.29,653.72,-1259.71,-1828.14,81.61,-863.32,,,,,
-4541.26,-1358.63,-1061.77,658.37,-1259.85,-1827.64,78.52,-863.66,,,,,
-4530.14,-1358.89,-1062.55,663.89,-1259.76,-1827.31,76.18,-863.8,,,,,
-4519.72,-1346.28,-1064.37,667.6,-1259.47,-1827.32,74.82,-863.75,,,,,
-4520.63,-1322.89,-1066.68,667.53,-1258.99,-1827.66,74.46,-863.63,,,,,
-4536.76,-1295.89,-1068.76,663.49,-1258.29,-1828.19,75.09,-863.6,,,,,
-4562.98,-1275.41,-1069.94,657.28,-1257.31,-1828.69,76.76,-863.8,,,,,
-4587.88,-1270.59,-1069.91,651.99,-1256.08,-1828.99,79.5,-864.24,,,,,
-4599.91,-1285.5,-1068.87,650.45,-1254.75,-1829.0,83.09,-864.85,,,,,
-4593.36,-1316.64,-1067.49,653.87,-1253.58,-1828.8,86.93,-865.49,,,,,
-4571.1,-1353.66,-1066.57,661.2,-1252.88,-1828.51,90.06,-866.02,,,,,
-4542.73,-1383.26,-1066.67,669.6,-1252.84,-1828.3,91.46,-866.36,,,,,
-4519.52,-1394.74,-1067.82,675.94,-1253.48,-1828.25,90.48,-866.51,,,,,
-4508.98,-1384.99,-1069.45,678.35,-1254.58,-1828.35,87.2,-866.52,,,,,
-4511.92,-1360.03,-1070.74,677.18,-1255.82,-1828.58,82.53,-866.48,,,,,
-4523.17,-1332.4,-1070.98,674.64,-1256.87,-1828.87,77.92,-866.46,,,,,
-4535.42,-1315.23,-1070.0,673.56,-1257.53,-1829.2,74.8,-866.53,,,,,
-4543.39,-1315.68,-1068.28,675.76,-1257.79,-1829.6,73.99,-866.71,,,,,
-4546.34,-1331.16,-1066.65,681.04,-1257.8,-1830.08,75.42,-867.0,,,,,
